@relation Position_Tracking_test

@attribute velo NUMERIC
@attribute velo2 NUMERIC
@attribute acc NUMERIC
@attribute grav NUMERIC
@attribute Position {up_sharp,up,keep,down,down_sharp}

@data
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.25,keep
0.0,0.0,0.0,9.24,keep
0.0,0.0,0.0,9.24,keep
0.0,0.0,0.0,9.24,keep
0.0,0.0,0.0,9.24,keep
0.0,0.0,0.0,9.24,keep
0.0,0.0,0.0,9.24,keep
0.0,0.0,0.0,9.24,keep
0.0,0.0,0.0,9.23,keep
0.0,0.0,0.0,9.23,keep
0.0,0.0,0.0,9.23,down
0.0,0.0,0.0,9.23,down
0.0,0.0,0.0,9.23,down
0.0,0.0,0.0,9.23,down
0.0,0.0,0.0,9.22,down
0.0,0.0,0.0,9.22,down
0.0,0.0,0.0,9.22,down
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.22,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,up
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,down
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.21,keep
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.21,down_sharp
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.2,down_sharp
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,up
0.0,0.0,0.0,9.2,keep
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.2,down
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,up
0.0,0.0,0.0,9.19,up
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,up
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,up
0.0,0.0,0.0,9.19,up
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,down
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.19,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,up
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.18,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.17,keep
0.0,0.0,0.0,9.16,keep
0.0,0.0,0.0,9.16,keep
0.0,0.0,0.0,9.16,keep
0.0,0.0,0.0,9.16,keep
0.0,0.0,0.0,9.16,keep
0.0,0.0,0.0,9.16,keep
0.0,0.0,0.0,9.16,keep
0.0,0.0,0.0,9.16,down_sharp
0.0,0.0,0.0,9.16,down_sharp
0.0,0.0,0.0,9.15,down_sharp
0.0,0.0,0.0,9.15,down_sharp
0.0,0.0,0.0,9.15,down_sharp
0.0,0.0,0.0,9.15,down_sharp
0.0,0.0,0.0,9.15,down_sharp
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,up
0.0,0.0,0.0,9.15,up
0.0,0.0,0.0,9.15,up
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,up
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,down
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.15,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,keep
0.0,0.0,0.0,9.14,down
0.0,0.0,0.0,9.14,down_sharp
0.0,0.0,0.0,9.14,down_sharp
0.0,0.0,0.0,9.14,down
0.0,0.0,0.0,9.14,down
0.0,0.0,0.0,9.14,down
0.0,0.0,0.0,9.14,down_sharp
0.0,0.0,0.0,9.14,up
0.0,0.0,0.0,9.14,up
0.0,0.0,0.0,9.14,up
0.0,0.0,0.0,9.14,up
0.0,0.0,0.0,9.13,up
0.0,0.0,0.0,9.13,up
0.0,0.0,0.0,9.13,up_sharp
0.0,0.0,0.0,9.13,down
0.0,0.0,0.0,9.13,down_sharp
0.0,0.0,0.0,9.13,down_sharp
0.0,0.0,0.0,9.13,down_sharp
0.0,0.0,0.0,9.13,down_sharp
0.0,0.0,0.0,9.13,down_sharp
0.0,0.0,0.0,9.13,down_sharp
0.0,0.0,0.0,9.12,down_sharp
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,up
0.0,0.0,0.0,9.12,up
0.0,0.0,0.0,9.12,up
0.0,0.0,0.0,9.12,up
0.0,0.0,0.0,9.12,up
0.0,0.0,0.0,9.12,up
0.0,0.0,0.0,9.12,up
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.12,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down
0.0,0.0,0.0,9.11,down
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,down_sharp
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,up_sharp
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,up_sharp
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.11,keep
0.0,0.0,0.0,9.11,up
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.1,down
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.1,down
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.1,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,down
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.09,down
0.0,0.0,0.0,9.09,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.07,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.0,0.0,0.0,9.08,keep
0.24,0.24,0.53,9.08,keep
0.59,0.36,0.82,9.08,keep
1.05,0.46,1.03,9.08,keep
1.56,0.51,1.15,9.08,down
2.11,0.54,1.22,9.08,keep
2.67,0.57,1.27,9.08,keep
3.29,0.62,1.39,9.08,keep
3.94,0.66,1.49,9.08,keep
4.57,0.62,1.4,9.08,keep
5.22,0.66,1.48,9.09,keep
5.87,0.65,1.45,9.09,keep
6.5,0.63,1.44,9.1,keep
7.13,0.62,1.39,9.1,keep
7.71,0.59,1.32,9.1,keep
8.3,0.59,1.32,9.11,keep
8.87,0.57,1.28,9.11,keep
9.44,0.57,1.28,9.11,keep
9.97,0.53,1.19,9.13,keep
10.46,0.49,1.11,9.13,keep
10.92,0.46,1.04,9.14,keep
11.38,0.46,1.04,9.15,keep
11.9,0.51,1.15,9.15,keep
12.37,0.47,1.07,9.15,keep
12.83,0.46,1.03,9.16,keep
13.25,0.43,0.96,9.17,keep
13.67,0.42,0.94,9.17,keep
14.05,0.38,0.86,9.18,keep
14.45,0.4,0.91,9.18,keep
14.85,0.4,0.9,9.19,keep
15.24,0.38,0.87,9.21,keep
15.65,0.42,0.93,9.21,keep
16.01,0.36,0.82,9.22,keep
16.39,0.37,0.84,9.22,keep
16.74,0.35,0.8,9.23,keep
17.13,0.39,0.87,9.24,keep
17.55,0.42,0.96,9.24,keep
18.04,0.49,1.1,9.25,keep
18.49,0.45,1.01,9.27,keep
18.97,0.47,1.08,9.27,keep
19.48,0.51,1.14,9.29,keep
20.02,0.54,1.22,9.29,keep
20.62,0.61,1.36,9.29,keep
21.29,0.67,1.51,9.3,keep
22.0,0.71,1.59,9.3,keep
22.76,0.76,1.7,9.31,keep
23.57,0.81,1.84,9.32,keep
24.48,0.91,2.05,9.34,keep
25.49,1.0,2.28,9.35,down
26.65,1.16,2.58,9.35,down_sharp
27.92,1.28,2.89,9.36,down_sharp
29.33,1.41,3.18,9.36,down_sharp
30.82,1.49,3.34,9.38,down_sharp
32.33,1.51,3.42,9.39,down_sharp
33.93,1.6,3.58,9.39,down_sharp
35.6,1.67,3.81,9.41,down_sharp
37.38,1.78,3.97,9.41,down_sharp
39.15,1.77,4.04,9.44,keep
41.0,1.84,4.11,9.44,down
42.75,1.76,4.0,9.44,keep
44.5,1.74,3.88,9.46,down
46.16,1.66,3.78,9.47,keep
47.79,1.63,3.65,9.49,keep
49.36,1.57,3.55,9.5,down
50.88,1.52,3.43,9.52,keep
52.29,1.42,3.18,9.54,keep
53.63,1.34,3.02,9.54,keep
54.89,1.26,2.81,9.54,keep
56.05,1.16,2.64,9.57,keep
57.18,1.13,2.53,9.57,keep
58.15,0.97,2.19,9.6,keep
59.02,0.87,1.97,9.6,keep
59.77,0.75,1.68,9.64,keep
60.42,0.65,1.47,9.65,keep
60.96,0.54,1.22,9.67,keep
61.39,0.43,0.97,9.67,keep
61.7,0.31,0.69,9.67,keep
61.7,0.0,0.0,9.68,keep
61.7,0.0,0.0,9.71,keep
61.7,0.0,0.0,9.72,up
61.7,0.0,0.0,9.73,keep
61.7,0.0,0.0,9.74,keep
61.48,-0.23,-0.5,9.74,keep
61.13,-0.35,-0.79,9.75,up
60.71,-0.42,-0.93,9.75,keep
60.19,-0.52,-1.17,9.77,keep
59.6,-0.6,-1.34,9.77,keep
58.91,-0.68,-1.56,9.78,down
58.11,-0.81,-1.82,9.78,down
57.2,-0.9,-2.04,9.79,down
56.17,-1.04,-2.33,9.79,down
55.03,-1.13,-2.56,9.79,down
53.78,-1.25,-2.83,9.8,down
52.38,-1.4,-3.13,9.8,up
50.88,-1.5,-3.4,9.8,up
49.24,-1.64,-3.69,9.8,up_sharp
47.54,-1.7,-3.86,9.8,up_sharp
45.73,-1.81,-4.04,9.81,up_sharp
43.41,-2.32,-4.2,9.81,up_sharp
41.95,-1.46,-4.34,9.81,up_sharp
39.97,-1.98,-4.51,9.81,up
37.93,-2.04,-4.54,9.81,up_sharp
35.85,-2.08,-4.73,9.81,keep
33.71,-2.15,-4.79,9.81,keep
31.59,-2.11,-4.81,9.8,keep
29.47,-2.12,-4.79,9.8,keep
27.31,-2.17,-4.83,9.8,keep
25.23,-2.08,-4.7,9.8,keep
22.66,-2.57,-4.65,9.8,keep
21.15,-1.51,-4.55,9.8,keep
19.14,-2.0,-4.5,9.8,up
17.2,-1.95,-4.4,9.8,up
15.21,-1.99,-4.47,9.8,keep
13.25,-1.96,-4.42,9.8,up
11.32,-1.93,-4.33,9.79,up
9.53,-1.8,-4.06,9.79,up
7.78,-1.75,-3.93,9.79,keep
6.15,-1.62,-3.64,9.79,keep
4.71,-1.45,-3.29,9.79,keep
3.34,-1.37,-3.04,9.79,keep
2.07,-1.27,-2.87,9.79,keep
0.91,-1.17,-2.64,9.79,keep
-0.19,-1.09,-2.45,9.79,keep
-1.2,-1.01,-2.29,9.79,keep
-2.12,-0.92,-2.06,9.79,keep
-2.93,-0.81,-1.82,9.79,keep
-3.64,-0.71,-1.62,9.79,keep
-4.28,-0.64,-1.43,9.79,keep
-4.9,-0.62,-1.38,9.79,keep
-5.44,-0.54,-1.22,9.79,keep
-5.89,-0.45,-1.01,9.79,keep
-6.27,-0.39,-0.87,9.79,keep
-6.63,-0.35,-0.79,9.79,keep
-6.87,-0.25,-0.56,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.79,keep
-6.87,0.0,0.0,9.78,keep
-6.87,0.0,0.0,9.78,keep
-6.87,0.0,0.0,9.78,keep
-6.64,0.24,0.53,9.78,keep
-6.42,0.22,0.5,9.78,keep
-6.17,0.25,0.56,9.78,keep
-5.93,0.24,0.55,9.78,keep
-5.67,0.25,0.57,9.78,keep
-5.42,0.26,0.57,9.78,keep
-5.13,0.29,0.66,9.78,keep
-4.83,0.29,0.66,9.78,keep
-4.54,0.29,0.65,9.78,keep
-4.23,0.31,0.71,9.78,keep
-3.91,0.32,0.72,9.78,keep
-3.63,0.29,0.64,9.78,keep
-3.29,0.33,0.75,9.78,keep
-2.97,0.32,0.73,9.78,keep
-2.69,0.28,0.63,9.78,keep
-2.38,0.31,0.69,9.78,up_sharp
-2.06,0.32,0.73,9.78,up_sharp
-1.76,0.31,0.69,9.78,up_sharp
-1.45,0.3,0.68,9.78,up_sharp
-1.18,0.28,0.64,9.78,up_sharp
-0.93,0.24,0.54,9.78,up_sharp
-0.67,0.26,0.59,9.77,up_sharp
-0.67,0.0,0.0,9.77,up_sharp
-0.44,0.23,0.54,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.77,keep
-0.44,0.0,0.0,9.76,keep
-0.44,0.0,0.0,9.76,keep
-0.44,0.0,0.0,9.76,keep
-0.44,0.0,0.0,9.76,keep
-0.44,0.0,0.0,9.76,keep
-0.44,0.0,0.0,9.76,up
-0.44,0.0,0.0,9.76,up
-0.44,0.0,0.0,9.76,up
-0.44,0.0,0.0,9.75,up
-0.44,0.0,0.0,9.75,up
-0.44,0.0,0.0,9.75,up
-0.44,0.0,0.0,9.75,keep
-0.44,0.0,0.0,9.75,keep
-0.44,0.0,0.0,9.75,keep
-0.44,0.0,0.0,9.75,keep
-0.44,0.0,0.0,9.75,keep
-0.44,0.0,0.0,9.74,keep
-0.44,0.0,0.0,9.74,keep
-0.44,0.0,0.0,9.74,keep
-0.44,0.0,0.0,9.74,keep
-0.44,0.0,0.0,9.74,keep
-0.44,0.0,0.0,9.73,keep
-0.44,0.0,0.0,9.73,keep
-0.44,0.0,0.0,9.73,keep
-0.44,0.0,0.0,9.73,keep
-0.44,0.0,0.0,9.73,keep
-0.44,0.0,0.0,9.73,keep
-0.44,0.0,0.0,9.73,keep
-0.67,-0.24,-0.52,9.72,keep
-0.67,0.0,0.0,9.72,keep
-0.92,-0.25,-0.56,9.72,keep
-1.18,-0.26,-0.58,9.72,keep
-1.48,-0.31,-0.68,9.72,keep
-1.8,-0.32,-0.71,9.72,keep
-2.11,-0.31,-0.7,9.72,keep
-2.46,-0.35,-0.79,9.72,keep
-2.82,-0.36,-0.81,9.71,keep
-3.19,-0.37,-0.84,9.71,keep
-3.55,-0.35,-0.8,9.71,keep
-3.9,-0.35,-0.79,9.71,keep
-4.26,-0.37,-0.83,9.71,keep
-4.68,-0.42,-0.94,9.71,keep
-5.12,-0.44,-0.98,9.71,keep
-5.55,-0.43,-0.99,9.7,keep
-5.99,-0.44,-0.99,9.7,keep
-6.46,-0.47,-1.06,9.7,keep
-6.93,-0.47,-1.06,9.7,keep
-7.43,-0.49,-1.13,9.7,keep
-7.94,-0.51,-1.15,9.7,keep
-8.46,-0.52,-1.18,9.7,keep
-9.01,-0.55,-1.25,9.69,keep
-9.58,-0.57,-1.27,9.69,keep
-10.18,-0.6,-1.34,9.69,keep
-10.79,-0.62,-1.39,9.69,keep
-11.41,-0.62,-1.39,9.69,keep
-12.01,-0.61,-1.36,9.69,keep
-12.62,-0.6,-1.37,9.69,keep
-13.24,-0.62,-1.4,9.69,keep
-13.85,-0.61,-1.38,9.69,keep
-14.47,-0.62,-1.39,9.69,keep
-15.05,-0.58,-1.31,9.69,keep
-15.65,-0.6,-1.36,9.68,keep
-16.27,-0.62,-1.4,9.68,keep
-16.85,-0.57,-1.28,9.68,keep
-17.41,-0.57,-1.27,9.68,up
-17.98,-0.57,-1.29,9.68,up
-18.56,-0.58,-1.3,9.68,up
-19.11,-0.55,-1.23,9.68,up
-19.66,-0.55,-1.25,9.68,up
-20.17,-0.5,-1.13,9.68,keep
-20.67,-0.5,-1.13,9.68,up
-21.16,-0.49,-1.12,9.68,keep
-21.68,-0.51,-1.15,9.68,keep
-22.19,-0.51,-1.14,9.68,keep
-22.69,-0.51,-1.14,9.68,keep
-23.18,-0.49,-1.09,9.68,keep
-23.63,-0.45,-1.02,9.68,keep
-24.03,-0.4,-0.91,9.68,keep
-24.39,-0.35,-0.79,9.68,down
-24.72,-0.33,-0.75,9.68,down
-25.1,-0.38,-0.85,9.68,down
-25.48,-0.38,-0.87,9.68,down
-25.82,-0.34,-0.75,9.68,down
-26.15,-0.33,-0.75,9.68,keep
-26.47,-0.32,-0.73,9.68,down
-26.78,-0.31,-0.71,9.68,down
-27.04,-0.26,-0.58,9.68,keep
-27.33,-0.29,-0.65,9.68,keep
-27.57,-0.23,-0.53,9.68,keep
-27.84,-0.27,-0.62,9.68,keep
-28.08,-0.24,-0.54,9.68,keep
-28.31,-0.23,-0.51,9.68,keep
-28.54,-0.23,-0.52,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.68,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,keep
-28.54,0.0,0.0,9.69,up
-28.54,0.0,0.0,9.69,up
-28.54,0.0,0.0,9.68,up
-28.54,0.0,0.0,9.68,up
